Left	Right
DOID:104	mir550a
DOID:104	mir421
DOID:104	mir486
DOID:104	mir640
DOID:104	mir147b
DOID:104	mir147a
DOID:104	mir329
DOID:104	mir548b
DOID:104	mir550b
DOID:104	mir3179
DOID:1040	mir103a
DOID:1040	mir106b
DOID:1040	mir107
DOID:1040	mir125b
DOID:1040	mir130a
DOID:1040	mir142
DOID:1040	mir146a
DOID:1040	mir146b
DOID:1040	mir148a
DOID:1040	mir151a
DOID:1040	mir155
DOID:1040	mir15a
DOID:1040	mir15b
DOID:1040	mir16
DOID:1040	mir17
DOID:1040	mir181a
DOID:1040	mir181b
DOID:1040	mir181c
DOID:1040	mir187
DOID:1040	mir18a
DOID:1040	mir195
DOID:1040	mir19a
DOID:1040	mir19b
DOID:1040	mir206
DOID:1040	mir20a
DOID:1040	mir21
DOID:1040	mir22
DOID:1040	mir221
DOID:1040	mir222
DOID:1040	mir223
DOID:1040	mir23b
DOID:1040	mir24
DOID:1040	mir27b
DOID:1040	mir29a
DOID:1040	mir29b
DOID:1040	mir29c
DOID:1040	mir342
DOID:1040	mir34a
DOID:1040	mir34b
DOID:1040	mir34c
DOID:1040	mir92a
DOID:1040	mir196b
DOID:1040	mir640
DOID:1040	mir650
DOID:10534	let7a
DOID:10534	let7f
DOID:10534	let7g
DOID:10534	mir100
DOID:10534	mir101
DOID:10534	mir103a
DOID:10534	mir106a
DOID:10534	mir106b
DOID:10534	mir107
DOID:10534	mir10b
DOID:10534	mir1
DOID:10534	mir122
DOID:10534	mir124
DOID:10534	mir125a
DOID:10534	mir125b
DOID:10534	mir126
DOID:10534	mir127
DOID:10534	mir128
DOID:10534	mir129
DOID:10534	mir130a
DOID:10534	mir130b
DOID:10534	mir132
DOID:10534	mir133b
DOID:10534	mir135a
DOID:10534	mir140
DOID:10534	mir141
DOID:10534	mir142
DOID:10534	mir143
DOID:10534	mir145
DOID:10534	mir146a
DOID:10534	mir146b
DOID:10534	mir148a
DOID:10534	mir148b
DOID:10534	mir150
DOID:10534	mir151a
DOID:10534	mir155
DOID:10534	mir15b
DOID:10534	mir16
DOID:10534	mir17
DOID:10534	mir181a
DOID:10534	mir181b
DOID:10534	mir181c
DOID:10534	mir182
DOID:10534	mir183
DOID:10534	mir186
DOID:10534	mir187
DOID:10534	mir18a
DOID:10534	mir18b
DOID:10534	mir191
DOID:10534	mir192
DOID:10534	mir194
DOID:10534	mir195
DOID:10534	mir196a
DOID:10534	mir199a
DOID:10534	mir199b
DOID:10534	mir19a
DOID:10534	mir200a
DOID:10534	mir200b
DOID:10534	mir200c
DOID:10534	mir204
DOID:10534	mir206
DOID:10534	mir20a
DOID:10534	mir20b
DOID:10534	mir21
DOID:10534	mir212
DOID:10534	mir214
DOID:10534	mir218
DOID:10534	mir22
DOID:10534	mir221
DOID:10534	mir222
DOID:10534	mir223
DOID:10534	mir224
DOID:10534	mir23a
DOID:10534	mir24
DOID:10534	mir25
DOID:10534	mir26b
DOID:10534	mir27a
DOID:10534	mir27b
DOID:10534	mir296
DOID:10534	mir29a
DOID:10534	mir29c
DOID:10534	mir302a
DOID:10534	mir302b
DOID:10534	mir302c
DOID:10534	mir30b
DOID:10534	mir30c
DOID:10534	mir32
DOID:10534	mir320a
DOID:10534	mir331
DOID:10534	mir335
DOID:10534	mir340
DOID:10534	mir342
DOID:10534	mir34a
DOID:10534	mir34b
DOID:10534	mir34c
DOID:10534	mir372
DOID:10534	mir373
DOID:10534	mir375
DOID:10534	mir376c
DOID:10534	mir378a
DOID:10534	mir429
DOID:10534	mir451a
DOID:10534	mir487b
DOID:10534	mir494
DOID:10534	mir495
DOID:10534	mir497
DOID:10534	mir515
DOID:10534	mir520a
DOID:10534	mir520c
DOID:10534	mir520d
DOID:10534	mir526a
DOID:10534	mir7
DOID:10534	mir9
DOID:10534	mir95
DOID:10534	mir31
DOID:10534	mir184
DOID:10534	mir370
DOID:10534	mir93
DOID:10534	mir433
DOID:10534	mir135b
DOID:10534	mir302d
DOID:10534	mir193b
DOID:10534	mir363
DOID:10534	mir149
DOID:10534	mir516a
DOID:10534	mir516b
DOID:10534	mir196b
DOID:10534	mir449a
DOID:10534	mir449b
DOID:10534	mir139
DOID:10534	mir421
DOID:10534	mir658
DOID:10534	mir137
DOID:10534	mir185
DOID:10534	mir486
DOID:10534	mir601
DOID:10534	mir622
DOID:10534	mir629
DOID:10534	mir371a
DOID:10534	mir301a
DOID:10534	mir409
DOID:10534	mir328
DOID:10534	mir640
DOID:10534	mir650
DOID:10534	mir302e
DOID:10534	mir302f
DOID:10534	mir519c
DOID:10534	mir574
DOID:10534	mir661
DOID:10534	mir503
DOID:10534	mir517a
DOID:10534	mir625
DOID:10534	mir374b
DOID:10534	mir519a
DOID:10534	mir744
DOID:10534	mir519e
DOID:10534	mir449c
DOID:10534	mir374a
DOID:10534	mir513a
DOID:10534	mir513b
DOID:10534	mir513c
DOID:10534	mir605
DOID:10534	mir577
DOID:10534	mir518f
DOID:10534	mir591
DOID:10534	mir524
DOID:10534	mir595
DOID:10534	mir610
DOID:10534	mir570
DOID:10534	mir151b
DOID:10534	mir551a
DOID:10534	mir938
DOID:10534	mir544a
DOID:10534	mir544b
DOID:10534	mir1228
DOID:1059	mir137
DOID:10591	let7b
DOID:10591	mir103a
DOID:10591	mir128
DOID:10591	mir130b
DOID:10591	mir133b
DOID:10591	mir152
DOID:10591	mir155
DOID:10591	mir17
DOID:10591	mir181a
DOID:10591	mir182
DOID:10591	mir195
DOID:10591	mir20a
DOID:10591	mir20b
DOID:10591	mir21
DOID:10591	mir210
DOID:10591	mir222
DOID:10591	mir24
DOID:10591	mir26a
DOID:10591	mir26b
DOID:10591	mir29b
DOID:10591	mir302a
DOID:10591	mir302b
DOID:10591	mir302c
DOID:10591	mir325
DOID:10591	mir335
DOID:10591	mir342
DOID:10591	mir302d
DOID:10591	mir518c
DOID:10591	mir411
DOID:10591	mir302e
DOID:10591	mir302f
DOID:10591	mir574
DOID:10591	mir103b
DOID:10652	mir101
DOID:10652	mir103a
DOID:10652	mir106b
DOID:10652	mir107
DOID:10652	mir124
DOID:10652	mir125b
DOID:10652	mir128
DOID:10652	mir144
DOID:10652	mir146a
DOID:10652	mir17
DOID:10652	mir181c
DOID:10652	mir195
DOID:10652	mir20a
DOID:10652	mir21
DOID:10652	mir29a
DOID:10652	mir29b
DOID:10652	mir34c
DOID:10652	mir9
DOID:10652	mir153
DOID:10652	mir137
DOID:10652	mir590
DOID:1074	mir107
DOID:1074	mir142
DOID:1074	mir15b
DOID:1074	mir204
DOID:1074	mir210
DOID:1074	mir211
DOID:1074	mir32
DOID:10763	let7b
DOID:10763	let7e
DOID:10763	mir103a
DOID:10763	mir1
DOID:10763	mir122
DOID:10763	mir128
DOID:10763	mir130b
DOID:10763	mir133a
DOID:10763	mir133b
DOID:10763	mir141
DOID:10763	mir145
DOID:10763	mir150
DOID:10763	mir152
DOID:10763	mir155
DOID:10763	mir17
DOID:10763	mir181a
DOID:10763	mir182
DOID:10763	mir192
DOID:10763	mir195
DOID:10763	mir200a
DOID:10763	mir200b
DOID:10763	mir204
DOID:10763	mir205
DOID:10763	mir20a
DOID:10763	mir20b
DOID:10763	mir21
DOID:10763	mir210
DOID:10763	mir222
DOID:10763	mir24
DOID:10763	mir26a
DOID:10763	mir26b
DOID:10763	mir296
DOID:10763	mir29b
DOID:10763	mir302a
DOID:10763	mir302b
DOID:10763	mir302c
DOID:10763	mir325
DOID:10763	mir335
DOID:10763	mir342
DOID:10763	mir424
DOID:10763	mir429
DOID:10763	mir302d
DOID:10763	mir208b
DOID:10763	mir518c
DOID:10763	mir637
DOID:10763	mir411
DOID:10763	mir328
DOID:10763	mir302e
DOID:10763	mir302f
DOID:10763	mir574
DOID:10763	mir503
DOID:10763	mir103b
DOID:1091	let7a
DOID:1091	let7c
DOID:1091	mir106b
DOID:1091	mir130a
DOID:1091	mir146a
DOID:1091	mir146b
DOID:1091	mir155
DOID:1091	mir17
DOID:1091	mir181b
DOID:1091	mir19b
DOID:1091	mir23a
DOID:1091	mir30a
DOID:1091	mir30e
DOID:1091	mir520d
DOID:1091	mir301a
DOID:1091	mir548a
DOID:10941	mir34b
DOID:10941	mir34c
DOID:10952	mir146a
DOID:10952	mir148b
DOID:10952	mir155
DOID:10952	mir198
DOID:10952	mir200a
DOID:10952	mir200b
DOID:10952	mir423
DOID:10952	mir429
DOID:10952	mir663a
DOID:10952	mir638
DOID:10952	mir371a
DOID:10952	mir1224
DOID:10952	mir1207
DOID:11054	mir100
DOID:11054	mir101
DOID:11054	mir107
DOID:11054	mir10b
DOID:11054	mir1
DOID:11054	mir125b
DOID:11054	mir126
DOID:11054	mir127
DOID:11054	mir133a
DOID:11054	mir133b
DOID:11054	mir141
DOID:11054	mir142
DOID:11054	mir143
DOID:11054	mir145
DOID:11054	mir146a
DOID:11054	mir155
DOID:11054	mir15a
DOID:11054	mir15b
DOID:11054	mir17
DOID:11054	mir181b
DOID:11054	mir182
DOID:11054	mir183
DOID:11054	mir18a
DOID:11054	mir192
DOID:11054	mir195
DOID:11054	mir196a
DOID:11054	mir199a
DOID:11054	mir199b
DOID:11054	mir19a
DOID:11054	mir19b
DOID:11054	mir200a
DOID:11054	mir200b
DOID:11054	mir200c
DOID:11054	mir203
DOID:11054	mir205
DOID:11054	mir20a
DOID:11054	mir21
DOID:11054	mir210
DOID:11054	mir212
DOID:11054	mir218
DOID:11054	mir221
DOID:11054	mir222
DOID:11054	mir224
DOID:11054	mir24
DOID:11054	mir27a
DOID:11054	mir27b
DOID:11054	mir296
DOID:11054	mir29b
DOID:11054	mir29c
DOID:11054	mir300
DOID:11054	mir34a
DOID:11054	mir34b
DOID:11054	mir34c
DOID:11054	mir378a
DOID:11054	mir429
DOID:11054	mir452
DOID:11054	mir7
DOID:11054	mir9
DOID:11054	mir92a
DOID:11054	mir99b
DOID:11054	mir31
DOID:11054	mir99a
DOID:11054	mir93
DOID:11054	mir96
DOID:11054	mir135b
DOID:11054	mir10a
DOID:11054	mir149
DOID:11054	mir196b
DOID:11054	mir449a
DOID:11054	mir139
DOID:11054	mir642a
DOID:11054	mir328
DOID:11054	mir493
DOID:11054	mir138
DOID:11054	mir574
DOID:11054	mir1224
DOID:11054	mir503
DOID:11054	mir1280
DOID:11054	mir708
DOID:11054	mir517a
DOID:11054	mir1227
DOID:11054	mir1229
DOID:11054	mir378b
DOID:11054	mir378c
DOID:11054	mir378d
DOID:11054	mir378e
DOID:11054	mir378f
DOID:11054	mir378g
DOID:11054	mir378h
DOID:11054	mir378i
DOID:11054	mir642b
DOID:11054	mir944
DOID:1107	mir205
DOID:1107	mir21
DOID:1115	mir17
DOID:1115	mir18a
DOID:1115	mir19a
DOID:1115	mir19b
DOID:1115	mir20a
DOID:1115	mir210
DOID:1115	mir34a
DOID:1115	mir34b
DOID:1115	mir34c
DOID:1115	mir92a
DOID:114	let7a
DOID:114	let7b
DOID:114	let7c
DOID:114	let7d
DOID:114	let7e
DOID:114	let7f
DOID:114	let7i
DOID:114	mir101
DOID:114	mir106b
DOID:114	mir107
DOID:114	mir10b
DOID:114	mir1
DOID:114	mir125a
DOID:114	mir125b
DOID:114	mir126
DOID:114	mir129
DOID:114	mir130a
DOID:114	mir130b
DOID:114	mir132
DOID:114	mir133a
DOID:114	mir133b
DOID:114	mir135a
DOID:114	mir136
DOID:114	mir141
DOID:114	mir142
DOID:114	mir145
DOID:114	mir146b
DOID:114	mir148a
DOID:114	mir150
DOID:114	mir155
DOID:114	mir15b
DOID:114	mir16
DOID:114	mir17
DOID:114	mir181a
DOID:114	mir181b
DOID:114	mir182
DOID:114	mir186
DOID:114	mir18a
DOID:114	mir18b
DOID:114	mir192
DOID:114	mir195
DOID:114	mir196a
DOID:114	mir199a
DOID:114	mir199b
DOID:114	mir19a
DOID:114	mir19b
DOID:114	mir200c
DOID:114	mir204
DOID:114	mir205
DOID:114	mir208a
DOID:114	mir21
DOID:114	mir210
DOID:114	mir211
DOID:114	mir212
DOID:114	mir214
DOID:114	mir215
DOID:114	mir216a
DOID:114	mir218
DOID:114	mir22
DOID:114	mir223
DOID:114	mir23a
DOID:114	mir23b
DOID:114	mir24
DOID:114	mir25
DOID:114	mir26a
DOID:114	mir26b
DOID:114	mir27a
DOID:114	mir27b
DOID:114	mir28
DOID:114	mir296
DOID:114	mir297
DOID:114	mir299
DOID:114	mir29a
DOID:114	mir29b
DOID:114	mir300
DOID:114	mir302a
DOID:114	mir302b
DOID:114	mir302c
DOID:114	mir30a
DOID:114	mir30b
DOID:114	mir30c
DOID:114	mir30d
DOID:114	mir30e
DOID:114	mir32
DOID:114	mir320a
DOID:114	mir325
DOID:114	mir330
DOID:114	mir339
DOID:114	mir340
DOID:114	mir342
DOID:114	mir34b
DOID:114	mir34c
DOID:114	mir365a
DOID:114	mir365b
DOID:114	mir367
DOID:114	mir372
DOID:114	mir373
DOID:114	mir377
DOID:114	mir381
DOID:114	mir382
DOID:114	mir423
DOID:114	mir424
DOID:114	mir429
DOID:114	mir432
DOID:114	mir452
DOID:114	mir494
DOID:114	mir497
DOID:114	mir499a
DOID:114	mir500a
DOID:114	mir507
DOID:114	mir512
DOID:114	mir515
DOID:114	mir520a
DOID:114	mir520b
DOID:114	mir520c
DOID:114	mir520d
DOID:114	mir520e
DOID:114	mir520f
DOID:114	mir520g
DOID:114	mir520h
DOID:114	mir523
DOID:114	mir525
DOID:114	mir526a
DOID:114	mir526b
DOID:114	mir9
DOID:114	mir92a
DOID:114	mir92b
DOID:114	mir98
DOID:114	mir193b
DOID:114	mir139
DOID:114	mir208b
DOID:114	mir486
DOID:114	mir328
DOID:114	mir650
DOID:114	mir193a
DOID:114	mir519b
DOID:114	mir508
DOID:11476	mir133a
DOID:11476	mir637
DOID:11612	mir93
DOID:117	mir1
DOID:117	mir208a
DOID:117	mir21
DOID:117	mir25
DOID:117	mir29a
DOID:11723	mir1
DOID:11723	mir133a
DOID:11723	mir133b
DOID:11723	mir199a
DOID:11723	mir206
DOID:11723	mir21
DOID:11723	mir29a
DOID:11723	mir29b
DOID:11723	mir29c
DOID:11723	mir31
DOID:11830	mir328
DOID:1192	mir106b
DOID:1192	mir10b
DOID:1192	mir124
DOID:1192	mir128
DOID:1192	mir145
DOID:1192	mir146b
DOID:1192	mir152
DOID:1192	mir15a
DOID:1192	mir17
DOID:1192	mir18a
DOID:1192	mir19a
DOID:1192	mir19b
DOID:1192	mir204
DOID:1192	mir20a
DOID:1192	mir21
DOID:1192	mir210
DOID:1192	mir27b
DOID:1192	mir335
DOID:1192	mir339
DOID:1192	mir340
DOID:1192	mir34a
DOID:1192	mir487b
DOID:1192	mir497
DOID:1192	mir7
DOID:1192	mir9
DOID:1192	mir92a
DOID:1192	mir92b
DOID:1192	mir370
DOID:1192	mir99a
DOID:1192	mir93
DOID:1192	mir10a
DOID:1192	mir137
DOID:1192	mir190a
DOID:1192	mir542
DOID:1192	mir138
DOID:1192	mir410
DOID:1192	mir628
DOID:1192	mir885
DOID:1192	mir190b
DOID:11934	let7a
DOID:11934	let7b
DOID:11934	let7c
DOID:11934	let7d
DOID:11934	let7e
DOID:11934	let7f
DOID:11934	let7g
DOID:11934	let7i
DOID:11934	mir100
DOID:11934	mir101
DOID:11934	mir107
DOID:11934	mir1
DOID:11934	mir125a
DOID:11934	mir125b
DOID:11934	mir130a
DOID:11934	mir130b
DOID:11934	mir133a
DOID:11934	mir141
DOID:11934	mir142
DOID:11934	mir143
DOID:11934	mir145
DOID:11934	mir146b
DOID:11934	mir155
DOID:11934	mir15a
DOID:11934	mir181a
DOID:11934	mir181b
DOID:11934	mir181d
DOID:11934	mir18a
DOID:11934	mir18b
DOID:11934	mir195
DOID:11934	mir197
DOID:11934	mir200c
DOID:11934	mir203
DOID:11934	mir204
DOID:11934	mir205
DOID:11934	mir21
DOID:11934	mir211
DOID:11934	mir221
DOID:11934	mir223
DOID:11934	mir26b
DOID:11934	mir27b
DOID:11934	mir29c
DOID:11934	mir302a
DOID:11934	mir302b
DOID:11934	mir302c
DOID:11934	mir34a
DOID:11934	mir375
DOID:11934	mir499a
DOID:11934	mir7
DOID:11934	mir9
DOID:11934	mir95
DOID:11934	mir31
DOID:11934	mir99a
DOID:11934	mir302d
DOID:11934	mir193b
DOID:11934	mir363
DOID:11934	mir455
DOID:11934	mir491
DOID:11934	mir302e
DOID:11934	mir302f
DOID:11934	mir138
DOID:11934	mir744
DOID:11934	mir885
DOID:11934	mir1271
DOID:120	let7a
DOID:120	let7b
DOID:120	let7c
DOID:120	let7d
DOID:120	let7e
DOID:120	let7f
DOID:120	let7g
DOID:120	let7i
DOID:120	mir100
DOID:120	mir101
DOID:120	mir103a
DOID:120	mir106b
DOID:120	mir10b
DOID:120	mir1
DOID:120	mir125a
DOID:120	mir125b
DOID:120	mir126
DOID:120	mir127
DOID:120	mir128
DOID:120	mir130a
DOID:120	mir133a
DOID:120	mir133b
DOID:120	mir140
DOID:120	mir141
DOID:120	mir143
DOID:120	mir145
DOID:120	mir146a
DOID:120	mir146b
DOID:120	mir148a
DOID:120	mir148b
DOID:120	mir151a
DOID:120	mir152
DOID:120	mir155
DOID:120	mir15b
DOID:120	mir16
DOID:120	mir17
DOID:120	mir181a
DOID:120	mir181d
DOID:120	mir182
DOID:120	mir183
DOID:120	mir187
DOID:120	mir18a
DOID:120	mir191
DOID:120	mir192
DOID:120	mir194
DOID:120	mir196a
DOID:120	mir199a
DOID:120	mir199b
DOID:120	mir19a
DOID:120	mir19b
DOID:120	mir200a
DOID:120	mir200b
DOID:120	mir200c
DOID:120	mir203
DOID:120	mir205
DOID:120	mir206
DOID:120	mir20a
DOID:120	mir20b
DOID:120	mir21
DOID:120	mir214
DOID:120	mir215
DOID:120	mir218
DOID:120	mir219
DOID:120	mir22
DOID:120	mir221
DOID:120	mir223
DOID:120	mir224
DOID:120	mir23b
DOID:120	mir25
DOID:120	mir27a
DOID:120	mir28
DOID:120	mir296
DOID:120	mir29a
DOID:120	mir29b
DOID:120	mir300
DOID:120	mir302a
DOID:120	mir302b
DOID:120	mir302c
DOID:120	mir30a
DOID:120	mir30b
DOID:120	mir30c
DOID:120	mir30d
DOID:120	mir30e
DOID:120	mir320a
DOID:120	mir335
DOID:120	mir339
DOID:120	mir34a
DOID:120	mir34b
DOID:120	mir34c
DOID:120	mir367
DOID:120	mir372
DOID:120	mir375
DOID:120	mir376c
DOID:120	mir424
DOID:120	mir429
DOID:120	mir494
DOID:120	mir497
DOID:120	mir499a
DOID:120	mir512
DOID:120	mir7
DOID:120	mir9
DOID:120	mir92a
DOID:120	mir92b
DOID:120	mir99b
DOID:120	mir31
DOID:120	mir370
DOID:120	mir99a
DOID:120	mir93
DOID:120	mir433
DOID:120	mir96
DOID:120	mir153
DOID:120	mir135b
DOID:120	mir338
DOID:120	mir488
DOID:120	mir302d
DOID:120	mir383
DOID:120	mir193b
DOID:120	mir10a
DOID:120	mir516a
DOID:120	mir449a
DOID:120	mir449b
DOID:120	mir185
DOID:120	mir486
DOID:120	mir629
DOID:120	mir642a
DOID:120	mir532
DOID:120	mir542
DOID:120	mir138
DOID:120	mir503
DOID:120	mir345
DOID:120	mir625
DOID:120	mir502
DOID:120	mir1299
DOID:120	mir518a
DOID:1227	mir21
DOID:1227	mir196b
DOID:12336	mir122
DOID:12336	mir141
DOID:12336	mir146b
DOID:12336	mir17
DOID:12336	mir181a
DOID:12336	mir18a
DOID:12336	mir19a
DOID:12336	mir19b
DOID:12336	mir20a
DOID:12336	mir302a
DOID:12336	mir34c
DOID:12336	mir372
DOID:12336	mir373
DOID:12336	mir429
DOID:12336	mir520d
DOID:12336	mir7
DOID:12336	mir92a
DOID:12336	mir383
DOID:12336	mir491
DOID:12336	mir371a
DOID:12336	mir1302
DOID:12336	mir509
DOID:12336	mir374b
DOID:12336	mir513a
DOID:1240	let7a
DOID:1240	let7b
DOID:1240	let7c
DOID:1240	let7d
DOID:1240	let7e
DOID:1240	let7f
DOID:1240	let7g
DOID:1240	let7i
DOID:1240	mir100
DOID:1240	mir103a
DOID:1240	mir106b
DOID:1240	mir107
DOID:1240	mir125a
DOID:1240	mir125b
DOID:1240	mir126
DOID:1240	mir127
DOID:1240	mir128
DOID:1240	mir130a
DOID:1240	mir130b
DOID:1240	mir142
DOID:1240	mir143
DOID:1240	mir144
DOID:1240	mir145
DOID:1240	mir146a
DOID:1240	mir146b
DOID:1240	mir148a
DOID:1240	mir150
DOID:1240	mir151a
DOID:1240	mir154
DOID:1240	mir155
DOID:1240	mir15a
DOID:1240	mir15b
DOID:1240	mir16
DOID:1240	mir17
DOID:1240	mir181a
DOID:1240	mir181b
DOID:1240	mir181c
DOID:1240	mir181d
DOID:1240	mir182
DOID:1240	mir187
DOID:1240	mir18a
DOID:1240	mir195
DOID:1240	mir196a
DOID:1240	mir199a
DOID:1240	mir199b
DOID:1240	mir19a
DOID:1240	mir19b
DOID:1240	mir203
DOID:1240	mir205
DOID:1240	mir206
DOID:1240	mir20a
DOID:1240	mir21
DOID:1240	mir212
DOID:1240	mir219
DOID:1240	mir22
DOID:1240	mir221
DOID:1240	mir222
DOID:1240	mir223
DOID:1240	mir224
DOID:1240	mir23a
DOID:1240	mir23b
DOID:1240	mir24
DOID:1240	mir25
DOID:1240	mir26a
DOID:1240	mir27a
DOID:1240	mir27b
DOID:1240	mir299
DOID:1240	mir29a
DOID:1240	mir29b
DOID:1240	mir29c
DOID:1240	mir30a
DOID:1240	mir30c
DOID:1240	mir32
DOID:1240	mir323a
DOID:1240	mir331
DOID:1240	mir339
DOID:1240	mir342
DOID:1240	mir34a
DOID:1240	mir34b
DOID:1240	mir34c
DOID:1240	mir378a
DOID:1240	mir382
DOID:1240	mir424
DOID:1240	mir451a
DOID:1240	mir495
DOID:1240	mir9
DOID:1240	mir92a
DOID:1240	mir98
DOID:1240	mir31
DOID:1240	mir370
DOID:1240	mir99a
DOID:1240	mir193b
DOID:1240	mir663a
DOID:1240	mir10a
DOID:1240	mir196b
DOID:1240	mir454
DOID:1240	mir575
DOID:1240	mir660
DOID:1240	mir615
DOID:1240	mir337
DOID:1240	mir328
DOID:1240	mir640
DOID:1240	mir650
DOID:1240	mir193a
DOID:1240	mir138
DOID:1240	mir326
DOID:1240	mir410
DOID:1240	mir584
DOID:1240	mir708
DOID:1240	mir628
DOID:1240	mir485
DOID:1240	mir590
DOID:1240	mir711
DOID:1240	mir369
DOID:1240	mir564
DOID:1240	mir3151
DOID:1240	mir451b
DOID:12603	mir125b
DOID:12603	mir182
DOID:12603	mir222
DOID:12603	mir584
DOID:12858	mir125b
DOID:12858	mir146a
DOID:12858	mir150
DOID:12858	mir200a
DOID:12858	mir200c
DOID:12858	mir214
DOID:12858	mir22
DOID:12858	mir34b
DOID:1287	let7a
DOID:1287	let7b
DOID:1287	let7c
DOID:1287	let7d
DOID:1287	let7e
DOID:1287	let7f
DOID:1287	let7i
DOID:1287	mir100
DOID:1287	mir101
DOID:1287	mir103a
DOID:1287	mir106b
DOID:1287	mir107
DOID:1287	mir10b
DOID:1287	mir1
DOID:1287	mir122
DOID:1287	mir124
DOID:1287	mir125a
DOID:1287	mir125b
DOID:1287	mir126
DOID:1287	mir127
DOID:1287	mir128
DOID:1287	mir129
DOID:1287	mir130a
DOID:1287	mir130b
DOID:1287	mir132
DOID:1287	mir133a
DOID:1287	mir133b
DOID:1287	mir134
DOID:1287	mir135a
DOID:1287	mir136
DOID:1287	mir141
DOID:1287	mir142
DOID:1287	mir143
DOID:1287	mir145
DOID:1287	mir146a
DOID:1287	mir146b
DOID:1287	mir148a
DOID:1287	mir150
DOID:1287	mir152
DOID:1287	mir155
DOID:1287	mir15a
DOID:1287	mir15b
DOID:1287	mir16
DOID:1287	mir17
DOID:1287	mir181a
DOID:1287	mir181b
DOID:1287	mir182
DOID:1287	mir186
DOID:1287	mir18a
DOID:1287	mir18b
DOID:1287	mir192
DOID:1287	mir195
DOID:1287	mir196a
DOID:1287	mir197
DOID:1287	mir198
DOID:1287	mir199a
DOID:1287	mir199b
DOID:1287	mir19a
DOID:1287	mir19b
DOID:1287	mir200a
DOID:1287	mir200b
DOID:1287	mir200c
DOID:1287	mir204
DOID:1287	mir205
DOID:1287	mir206
DOID:1287	mir208a
DOID:1287	mir20a
DOID:1287	mir20b
DOID:1287	mir21
DOID:1287	mir210
DOID:1287	mir211
DOID:1287	mir212
DOID:1287	mir214
DOID:1287	mir215
DOID:1287	mir216a
DOID:1287	mir218
DOID:1287	mir22
DOID:1287	mir221
DOID:1287	mir222
DOID:1287	mir223
DOID:1287	mir23a
DOID:1287	mir23b
DOID:1287	mir24
DOID:1287	mir25
DOID:1287	mir26a
DOID:1287	mir26b
DOID:1287	mir27a
DOID:1287	mir27b
DOID:1287	mir28
DOID:1287	mir296
DOID:1287	mir297
DOID:1287	mir299
DOID:1287	mir29a
DOID:1287	mir29b
DOID:1287	mir29c
DOID:1287	mir300
DOID:1287	mir302a
DOID:1287	mir302b
DOID:1287	mir302c
DOID:1287	mir30a
DOID:1287	mir30b
DOID:1287	mir30c
DOID:1287	mir30d
DOID:1287	mir30e
DOID:1287	mir32
DOID:1287	mir320a
DOID:1287	mir325
DOID:1287	mir330
DOID:1287	mir335
DOID:1287	mir339
DOID:1287	mir340
DOID:1287	mir342
DOID:1287	mir34a
DOID:1287	mir34b
DOID:1287	mir34c
DOID:1287	mir362
DOID:1287	mir365a
DOID:1287	mir365b
DOID:1287	mir367
DOID:1287	mir372
DOID:1287	mir373
DOID:1287	mir377
DOID:1287	mir381
DOID:1287	mir382
DOID:1287	mir423
DOID:1287	mir424
DOID:1287	mir429
DOID:1287	mir432
DOID:1287	mir451a
DOID:1287	mir452
DOID:1287	mir494
DOID:1287	mir497
DOID:1287	mir499a
DOID:1287	mir500a
DOID:1287	mir507
DOID:1287	mir512
DOID:1287	mir515
DOID:1287	mir520a
DOID:1287	mir520b
DOID:1287	mir520c
DOID:1287	mir520d
DOID:1287	mir520e
DOID:1287	mir520f
DOID:1287	mir520g
DOID:1287	mir520h
DOID:1287	mir523
DOID:1287	mir525
DOID:1287	mir526a
DOID:1287	mir526b
DOID:1287	mir9
DOID:1287	mir92a
DOID:1287	mir92b
DOID:1287	mir98
DOID:1287	mir99b
DOID:1287	mir31
DOID:1287	mir370
DOID:1287	mir302d
DOID:1287	mir193b
DOID:1287	mir10a
DOID:1287	mir149
DOID:1287	mir139
DOID:1287	mir491
DOID:1287	mir208b
DOID:1287	mir486
DOID:1287	mir518c
DOID:1287	mir637
DOID:1287	mir411
DOID:1287	mir376b
DOID:1287	mir328
DOID:1287	mir298
DOID:1287	mir650
DOID:1287	mir193a
DOID:1287	mir302e
DOID:1287	mir302f
DOID:1287	mir483
DOID:1287	mir574
DOID:1287	mir503
DOID:1287	mir422a
DOID:1287	mir519b
DOID:1287	mir384
DOID:1287	mir508
DOID:1287	mir624
DOID:1287	mir103b
DOID:1289	let7b
DOID:1289	let7g
DOID:1289	mir101
DOID:1289	mir103a
DOID:1289	mir106b
DOID:1289	mir107
DOID:1289	mir1
DOID:1289	mir122
DOID:1289	mir124
DOID:1289	mir125b
DOID:1289	mir126
DOID:1289	mir128
DOID:1289	mir133b
DOID:1289	mir144
DOID:1289	mir146a
DOID:1289	mir146b
DOID:1289	mir150
DOID:1289	mir151a
DOID:1289	mir155
DOID:1289	mir15a
DOID:1289	mir16
DOID:1289	mir17
DOID:1289	mir181c
DOID:1289	mir195
DOID:1289	mir199a
DOID:1289	mir199b
DOID:1289	mir19b
DOID:1289	mir200a
DOID:1289	mir200c
DOID:1289	mir205
DOID:1289	mir206
DOID:1289	mir20a
DOID:1289	mir21
DOID:1289	mir214
DOID:1289	mir22
DOID:1289	mir26a
